Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Credit cards,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
666b1567e390dbfb6f8cff33,664162a0a6d54764ead4c0bb,APPROVED,Not Applicable,2024-06-13T15:51:23.089000Z,2024-06-13T15:55:54.115000Z,2024-06-14T10:53:45.064000Z,2024-06-13T15:58:01.609809Z,272.0,CNJ99TX5,50,Visa,23,Male,White,United States,United States,United States,English,No,Part-Time
666b16c243f6b1042e6c3cc0,5c60b4802100f70001a3e137,APPROVED,Not Applicable,2024-06-13T15:56:55.238000Z,2024-06-13T16:00:14.858000Z,2024-06-14T10:53:45.521000Z,2024-06-13T16:00:16.390642Z,200.0,CNJ99TX5,691,Visa,33,Male,White,Macedonia,United States,Macedonia,Macedonian,No,Full-Time
666b17d8786467987a859e7b,5ed3f052f01c843a59a8b73b,AWAITING REVIEW,Not Applicable,2024-06-13T16:01:35.101000Z,2024-06-13T16:05:16.500000Z,,2024-06-13T16:06:46.428219Z,222.0,CNJ99TX5,379,MasterCard,29,Female,White,United States,United States,United States,English,No,Full-Time
666b17d96fb3b047eb1333d9,64d540d9cf2b0251793eccf1,AWAITING REVIEW,Not Applicable,2024-06-13T16:01:42.790000Z,2024-06-13T16:10:16.724000Z,,2024-06-13T16:10:17.298534Z,514.0,CNJ99TX5,35,"Visa, MasterCard, Other",49,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666b188d7cac0c005ccc338f,5f7b79a3e087e414513eb8c9,AWAITING REVIEW,Not Applicable,2024-06-13T16:04:37.873000Z,2024-06-13T16:07:58.239000Z,,2024-06-13T16:09:07.100917Z,201.0,CNJ99TX5,749,"Visa, MasterCard, Other",57,Female,White,United States,United States,Italy,English,No,Full-Time
666b18c55154e47c4846a737,62f48ec3d148eaece3a0c3c7,APPROVED,Not Applicable,2024-06-13T16:05:31.040000Z,2024-06-13T16:09:18.692000Z,2024-06-14T10:53:45.831000Z,2024-06-13T16:09:19.325521Z,228.0,CNJ99TX5,321,"Visa, MasterCard",44,Male,Asian,United States,United States,Japan,English,No,Full-Time
666b18d89b6f4b6485e2be1d,60db5ecdeb02fb19922a852b,AWAITING REVIEW,Not Applicable,2024-06-13T16:05:50.406000Z,2024-06-13T16:10:19.031000Z,,2024-06-13T16:10:19.774184Z,269.0,CNJ99TX5,716,"Visa, Other",58,Female,Other,United States,United States,Poland,English,No,Full-Time
666b19f124f500cd135ba729,5e4db97c679288216771f059,AWAITING REVIEW,Not Applicable,2024-06-13T16:10:28.701000Z,2024-06-13T16:17:23.679000Z,,2024-06-13T16:18:51.764648Z,415.0,CNJ99TX5,1940,Visa,54,Female,Asian,Indonesia,United States,Indonesia,Indonesian,No,Unemployed (and job seeking)
666b1a4290324e3d47d3e44f,5eb521388aa232399be96825,AWAITING REVIEW,Not Applicable,2024-06-13T16:12:09.216000Z,2024-06-13T16:17:46.019000Z,,2024-06-13T16:18:54.837394Z,337.0,CNJ99TX5,1123,MasterCard,59,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
666b1a51262d0f8bd8c76d30,6664c9aa5e9d93996c790a6e,AWAITING REVIEW,Not Applicable,2024-06-13T16:12:04.811000Z,2024-06-13T16:15:42.177000Z,,2024-06-13T16:17:34.798078Z,218.0,CNJ99TX5,16,Visa,113,Female,White,Iran,United States,Iran,Farsi,No,Full-Time
666b1aa8c154edae31756e8e,611dd7d8fe07bf763f88dfe6,AWAITING REVIEW,Not Applicable,2024-06-13T16:13:33.801000Z,2024-06-13T16:15:43.972000Z,,2024-06-13T16:17:35.921460Z,131.0,CNJ99TX5,919,"Visa, MasterCard",30,Female,Other,"Venezuela, Bolivarian Republic of",United States,"Venezuela, Bolivarian Republic of",Spanish,No,Full-Time
666b1adae44d3214c034245b,6098641df70412762c9a9af8,AWAITING REVIEW,Not Applicable,2024-06-13T16:14:25.565000Z,2024-06-13T16:18:29.185000Z,,2024-06-13T16:19:00.468058Z,244.0,CNJ99TX5,37,"Visa, None",28,Female,White,United States,United States,United Kingdom,English,No,Full-Time
666b1aeaf35ece2237342314,60402fec7ef10821fb6ac967,AWAITING REVIEW,Not Applicable,2024-06-13T16:14:38.703000Z,2024-06-13T16:18:46.305000Z,,2024-06-13T16:19:02.078600Z,248.0,CNJ99TX5,1469,"Visa, MasterCard, American Express",35,Female,White,Armenia,United States,Armenia,Armenian,No,Full-Time
666b1bfd20ba947c0b5bc0d7,58cd449293499d00013488fe,APPROVED,Not Applicable,2024-06-13T16:19:23.587000Z,2024-06-13T16:25:28.936000Z,2024-06-14T10:53:46.150000Z,2024-06-13T16:26:25.481001Z,366.0,CNJ99TX5,4946,Visa,62,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
666b1d5020c3509ad0eadf09,63b6d3418a06cf695dd049be,AWAITING REVIEW,Not Applicable,2024-06-13T16:24:54.808000Z,2024-06-13T16:28:34.465000Z,,2024-06-13T16:28:35.058629Z,220.0,CNJ99TX5,349,"Visa, MasterCard",31,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
666b1ddb5c3edc41f615355d,5f2f5b07003ead1a19793154,APPROVED,Not Applicable,2024-06-13T16:27:30.925000Z,2024-06-13T16:30:31.988000Z,2024-06-14T10:53:46.463000Z,2024-06-13T16:30:49.223832Z,182.0,CNJ99TX5,167,MasterCard,24,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
666b1de707a853044cbff90b,6646b89baffd2eccf87e7b1e,APPROVED,Not Applicable,2024-06-13T16:27:26.044000Z,2024-06-13T16:31:19.216000Z,2024-06-14T10:53:46.832000Z,2024-06-13T16:32:12.166112Z,234.0,CNJ99TX5,28,"Visa, MasterCard, American Express",30,Male,Asian,Bangladesh,United States,Bangladesh,Bengali,No,Part-Time
666b1e070291046217f46764,5fc50c78a62b160ac5f58e2e,APPROVED,Not Applicable,2024-06-13T16:27:59Z,2024-06-13T16:32:42.236000Z,2024-06-14T10:53:47.201000Z,2024-06-13T16:33:33.457532Z,284.0,CNJ99TX5,1008,"Visa, MasterCard",32,Male,Asian,Philippines,United States,Vietnam,English,DATA_EXPIRED,Full-Time
666b1e61a4df06a51fc5ea74,5f989b3d3b31131a74f46914,APPROVED,Not Applicable,2024-06-13T16:29:26.433000Z,2024-06-13T16:32:32.294000Z,2024-06-14T10:53:47.524000Z,2024-06-13T16:33:30.441968Z,186.0,CNJ99TX5,16,"Visa, MasterCard, American Express",33,Male,Asian,United States,United States,Vietnam,Vietnamese,No,Full-Time
666b1e71e17d2c4e3dc8ff8f,665df20cfdac2bbeacc5926a,AWAITING REVIEW,Not Applicable,2024-06-13T16:29:43.280000Z,2024-06-13T16:35:04.231000Z,,2024-06-13T16:36:46.072184Z,321.0,CNJ99TX5,8,"Visa, American Express, MasterCard, Other",24,Female,Other,Colombia,United States,Colombia,Spanish,Yes,Part-Time
666b1e7cf35ece22373423ec,6638f9ac015bba508b76f1dd,AWAITING REVIEW,Not Applicable,2024-06-13T16:29:55.035000Z,2024-06-13T16:32:49.331000Z,,2024-06-13T16:33:34.312338Z,175.0,CNJ99TX5,64,Visa,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666b1e9982a1cf54be6c893d,6566492a319493cdc963509f,APPROVED,Not Applicable,2024-06-13T16:30:20.804000Z,2024-06-13T16:36:05.306000Z,2024-06-14T10:53:47.843000Z,2024-06-13T16:36:52.518228Z,345.0,CNJ99TX5,370,"Other, MasterCard",26,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
666b1ef9fce3a4ea7d101036,6659f95b8603f08c660bc0e5,APPROVED,Not Applicable,2024-06-13T16:31:58.367000Z,2024-06-13T16:34:22.022000Z,2024-06-14T10:53:48.288000Z,2024-06-13T16:36:38.202384Z,144.0,CNJ99TX5,43,Visa,23,Male,Asian,Korea,United States,United States,English,No,DATA_EXPIRED
666b1f00ac9d88237898a63a,5b11882a2f283900014b184b,APPROVED,Not Applicable,2024-06-13T16:32:05.290000Z,2024-06-13T16:35:12.605000Z,2024-06-14T10:53:48.683000Z,2024-06-13T16:36:47.313414Z,188.0,CNJ99TX5,941,"Visa, American Express",36,Male,White,United States,United States,United States,English,No,Full-Time
666b1f5a719055aca74a911f,651ffc72b8a968d736a8d328,RETURNED,Not Applicable,2024-06-13T16:44:00.089000Z,,,2024-06-13T19:01:21.048347Z,,,646,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
666b1f70c89e9ad88514ac12,63d1fc3f9823ab50782dfaf6,AWAITING REVIEW,Not Applicable,2024-06-13T16:34:26.001000Z,2024-06-13T16:39:46.295000Z,,2024-06-13T16:39:46.812637Z,321.0,CNJ99TX5,2915,"Visa, MasterCard, Other",55,Female,White,Nicaragua,United States,Nicaragua,Spanish,No,DATA_EXPIRED
666b1faeba5ba0948938fd41,659ec5da0d86ad49ea822650,AWAITING REVIEW,Not Applicable,2024-06-13T16:35:07.988000Z,2024-06-13T16:40:10.399000Z,,2024-06-13T16:40:10.950265Z,303.0,CNJ99TX5,156,Visa,26,Female,White,Cuba,United States,Cuba,Spanish,No,Full-Time
666b202bf6aac8241563a73d,6665d25d3190677f06e1c482,APPROVED,Not Applicable,2024-06-13T16:37:42.727000Z,2024-06-13T16:48:26.206000Z,2024-06-14T10:53:49.016000Z,2024-06-13T16:48:38.809989Z,644.0,CNJ99TX5,7,Visa,27,Male,Black,Ghana,United States,Ghana,English,Yes,Full-Time
666b20832430f9c0341897cf,5f527a5a4af6f352d28b53e8,AWAITING REVIEW,Not Applicable,2024-06-13T16:38:31.440000Z,2024-06-13T16:45:15.029000Z,,2024-06-13T16:45:50.349258Z,404.0,CNJ99TX5,1344,"Visa, MasterCard, American Express, Other",31,Female,Other,United States,United States,United States,English,No,Full-Time
666b20859c34bcb08a9737f7,5c5278c798b0ff000110f559,AWAITING REVIEW,Not Applicable,2024-06-13T16:38:34.554000Z,2024-06-13T16:41:24.048000Z,,2024-06-13T16:41:24.659728Z,170.0,CNJ99TX5,758,MasterCard,50,Female,White,United States,United States,Italy,English,No,Unemployed (and job seeking)
666b209719487eaebc63a828,65ad72a83a429d14df68e76a,APPROVED,Not Applicable,2024-06-13T16:39:13.334000Z,2024-06-13T16:42:38.289000Z,2024-06-14T10:53:49.332000Z,2024-06-13T16:42:38.780694Z,205.0,CNJ99TX5,267,"Visa, MasterCard, American Express",55,Male,Other,Syrian Arab Republic,United States,Egypt,Arabic,No,Full-Time
666b20cbcf680ae6fe1335be,664441dfe589569d267982c1,AWAITING REVIEW,Not Applicable,2024-06-13T16:39:52.154000Z,2024-06-13T16:43:49.788000Z,,2024-06-13T16:44:09.152153Z,238.0,CNJ99TX5,119,Visa,49,Female,Black,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666b20d090d2127ab57fe9ba,5c1ddd4ee0d7770001f4fabd,APPROVED,Not Applicable,2024-06-13T16:39:50.730000Z,2024-06-13T16:45:19.888000Z,2024-06-14T10:53:49.638000Z,2024-06-13T16:45:56.838602Z,330.0,CNJ99TX5,8,"Visa, MasterCard",35,Male,White,United States,United States,United States,English,No,Part-Time
666b20d7c239933d2ea7cf96,62b1e3d7ae6ae66c94046737,AWAITING REVIEW,Not Applicable,2024-06-13T16:40:00.861000Z,2024-06-13T16:45:05.138000Z,,2024-06-13T16:45:38.447886Z,305.0,CNJ99TX5,1541,"Visa, MasterCard, American Express",81,Female,White,United States,United States,Lithuania,English,Yes,DATA_EXPIRED
666b20ef78f174c53298a5f5,5f2dde4be81ec512f26e09e8,AWAITING REVIEW,Not Applicable,2024-06-13T16:40:19.994000Z,2024-06-13T16:42:32.585000Z,,2024-06-13T16:42:33.134796Z,133.0,CNJ99TX5,1680,MasterCard,24,Female,Asian,Korea,United States,Korea,Korean,Yes,Part-Time
666b20fdd71873c61594cb98,612e91692cadff8a6962c5f7,AWAITING REVIEW,Not Applicable,2024-06-13T16:40:35.552000Z,2024-06-13T16:42:21.603000Z,,2024-06-13T16:42:22.066459Z,107.0,CNJ99TX5,1530,"Visa, MasterCard, Other",30,Female,Asian,United States,United States,Vietnam,Vietnamese,No,Part-Time
666b216cf7086b00ac42f602,664feeefa4cb41fb9dc35b91,AWAITING REVIEW,Not Applicable,2024-06-13T16:42:31.845000Z,2024-06-13T16:46:37.941000Z,,2024-06-13T16:47:06.245540Z,247.0,CNJ99TX5,38,Visa,34,Female,Other,United States,United States,Mexico,English,No,Full-Time
666b216f719055aca74a919b,66271b4aaaf60fd058302f09,APPROVED,Not Applicable,2024-06-13T16:42:29.627000Z,2024-06-13T16:45:23.718000Z,2024-06-14T10:53:49.965000Z,2024-06-13T16:46:01.003174Z,175.0,CNJ99TX5,182,"Visa, MasterCard, American Express",24,Male,Mixed,Thailand,United States,Thailand,Thai,Yes,Other
666b21a0367415ccf9854e17,6648fe00e06d8475db38b17e,AWAITING REVIEW,Not Applicable,2024-06-13T16:43:22.211000Z,2024-06-13T16:49:01.106000Z,,2024-06-13T16:49:01.769671Z,339.0,CNJ99TX5,26,"Visa, MasterCard",43,Female,Black,Jamaica,United States,Jamaica,English,Yes,Other
666b21d1ae7c4ebd4fb2e104,665dfd82ae98d810b7b83907,AWAITING REVIEW,Not Applicable,2024-06-13T16:44:12.142000Z,2024-06-13T16:49:01.110000Z,,2024-06-13T16:49:01.668584Z,289.0,CNJ99TX5,41,MasterCard,60,Female,White,United States,United States,Italy,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666b21dfd6eb1f969942f5f6,6604a03c6bc0931969bc3b05,APPROVED,Not Applicable,2024-06-13T16:44:46.206000Z,2024-06-13T16:55:52.513000Z,2024-06-14T10:53:50.831000Z,2024-06-13T16:57:42.545283Z,667.0,CNJ99TX5,249,"MasterCard, Visa",69,Male,Black,Nigeria,United States,Nigeria,English,No,Full-Time
666b21ffdac75fd3a4a1a683,58cefdb030c4cf0001ceb3ac,AWAITING REVIEW,Not Applicable,2024-06-13T16:44:51.454000Z,2024-06-13T16:47:39.670000Z,,2024-06-13T16:48:07.156487Z,169.0,CNJ99TX5,6347,"MasterCard, Visa",69,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666b22113d03256e69a4428f,663bbfa8e59b6a6872b9fd72,AWAITING REVIEW,Not Applicable,2024-06-13T16:45:08.401000Z,2024-06-13T16:47:15.655000Z,,2024-06-13T16:47:46.252684Z,128.0,CNJ99TX5,85,"Visa, MasterCard",31,Female,White,United States,United States,United States,English,Yes,Full-Time
666b22130284f1c97dce8e29,5ab09384e1546900019b154c,AWAITING REVIEW,Not Applicable,2024-06-13T16:45:11.472000Z,2024-06-13T16:51:50.975000Z,,2024-06-13T16:51:57.615628Z,400.0,CNJ99TX5,3817,"Visa, MasterCard",26,Female,Asian,United States,United States,United States,English,No,Full-Time
666b221fe35116597b150095,666146c9d25a3c9e25269074,APPROVED,Not Applicable,2024-06-13T16:45:30.167000Z,2024-06-13T16:50:23.505000Z,2024-06-14T10:53:51.130000Z,2024-06-13T16:50:24.715926Z,294.0,CNJ99TX5,32,"Visa, MasterCard",35,Male,Black,Nigeria,United States,Nigeria,English,DATA_EXPIRED,Due to start a new job within the next month
666b22247fdad5496b2f7abe,5d100514de34c40016972f5b,AWAITING REVIEW,Not Applicable,2024-06-13T16:45:27.505000Z,2024-06-13T16:47:54.719000Z,,2024-06-13T16:48:18.887756Z,148.0,CNJ99TX5,3157,Visa,30,Female,White,Germany,United States,United States,English,No,Full-Time
666b223f556232519e6fb9db,5f3f0938d81eba1e56fa6f93,APPROVED,Not Applicable,2024-06-13T16:46:38.315000Z,2024-06-13T16:55:31.001000Z,2024-06-14T10:53:51.435000Z,2024-06-13T16:57:14.834785Z,533.0,CNJ99TX5,3096,Visa,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
666b227983147c2700a3e14f,5f919a881f37510203a7a638,AWAITING REVIEW,Not Applicable,2024-06-13T16:46:55.805000Z,2024-06-13T16:50:06.830000Z,,2024-06-13T16:50:07.959483Z,192.0,CNJ99TX5,4797,"Visa, Other",28,Female,Asian,DATA_EXPIRED,United States,United States,Chinese,DATA_EXPIRED,DATA_EXPIRED
666b228b4a93fb1af24a91d0,60c22f34978b2e9f7b33a186,AWAITING REVIEW,Not Applicable,2024-06-13T16:47:13.897000Z,2024-06-13T16:51:11.194000Z,,2024-06-13T16:51:11.958416Z,238.0,CNJ99TX5,1424,"Visa, MasterCard, American Express",62,Female,Asian,Korea,United States,Korea,Korean,No,Full-Time
666b22ad49ff9870c0425024,5bd7cde93dac81000124bb7b,AWAITING REVIEW,Not Applicable,2024-06-13T16:47:49.934000Z,2024-06-13T16:50:44.327000Z,,2024-06-13T16:50:46.226337Z,175.0,CNJ99TX5,47,Visa,28,Female,White,United States,United States,United States,English,No,Part-Time
666b22b433c8f5b1ea1f49a7,6647e9f49eb3a83d8f528689,AWAITING REVIEW,Not Applicable,2024-06-13T16:47:54.222000Z,2024-06-13T16:51:49.290000Z,,2024-06-13T16:51:55.616161Z,236.0,CNJ99TX5,54,"Visa, MasterCard, Other",34,Female,White,Serbia,United States,Serbia,Serbian,No,Full-Time
666b22bc04d4cbb6b0bfb4c7,5d4c78071b920f00198e8533,AWAITING REVIEW,Not Applicable,2024-06-13T16:48:01.928000Z,2024-06-13T16:51:58.104000Z,,2024-06-13T16:52:04.760324Z,237.0,CNJ99TX5,1958,MasterCard,54,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
666b22bd3c36514c396c8ae4,655d24036f21029a1002eaa3,AWAITING REVIEW,Not Applicable,2024-06-13T16:48:06.129000Z,2024-06-13T16:52:49.335000Z,,2024-06-13T16:53:05.376049Z,284.0,CNJ99TX5,439,Visa,38,Female,DATA_EXPIRED,Dominica,United States,United Kingdom,English,No,Full-Time
666b22c27699e789659f1b71,608cc945d87a9e15dcf958a5,APPROVED,Not Applicable,2024-06-13T16:48:07.600000Z,2024-06-13T16:51:02.625000Z,2024-06-14T10:53:51.725000Z,2024-06-13T16:51:03.133137Z,176.0,CNJ99TX5,2094,"Visa, Other",41,Male,White,Portugal,United States,Portugal,Portuguese,No,Full-Time
666b22cbce64740cc89f1a72,5f16ff89ea30c001ece617bc,APPROVED,Not Applicable,2024-06-13T16:48:17.186000Z,2024-06-13T16:49:14.599000Z,2024-06-14T10:53:52.171000Z,2024-06-13T16:49:15.452922Z,58.0,CNJ99TX5,3079,MasterCard,23,Male,Asian,United States,United States,United States,Vietnamese,Yes,Part-Time
666b22de085ab22d73058fad,63eb98f4b870ea7b4def6dbb,APPROVED,Not Applicable,2024-06-13T16:48:39.191000Z,2024-06-13T16:57:37.254000Z,2024-06-14T10:53:52.504000Z,2024-06-13T16:58:00.173737Z,539.0,CNJ99TX5,382,American Express,28,Male,Black,Nigeria,United States,Nigeria,English,Yes,Part-Time
666b22fad84b0c6208d4bff2,65cb5b95b197b8cbbcf38828,TIMED-OUT,Not Applicable,2024-06-13T16:49:02.535000Z,,,2024-06-13T19:01:21.015603Z,7939.0,,284,"MasterCard, Visa, American Express",23,Female,Asian,United States,United States,United States,English,No,Full-Time
666b2324538008326c3fc3da,5f28080c17334b02e7750f9d,AWAITING REVIEW,Not Applicable,2024-06-13T16:49:44.925000Z,2024-06-13T16:52:24.119000Z,,2024-06-13T16:52:36.883526Z,160.0,CNJ99TX5,1495,"Visa, MasterCard",49,Female,White,United States,United States,United States,English,No,Full-Time
666b234d5dfe00c7e12c4639,633c74ad6178784ed5b52104,APPROVED,Not Applicable,2024-06-13T16:50:33.931000Z,2024-06-13T16:52:51.010000Z,2024-06-14T10:53:52.812000Z,2024-06-13T16:53:07.064198Z,138.0,CNJ99TX5,4442,"Visa, MasterCard, American Express, Other",27,Male,Other,United States,United States,United States,English,DATA_EXPIRED,Full-Time
666b237370a69bdf0ebffa5c,5950b25f4df2c40001bf86f9,APPROVED,Not Applicable,2024-06-13T16:51:02.184000Z,2024-06-13T16:52:36.506000Z,2024-06-14T10:53:53.110000Z,2024-06-13T16:52:49.729502Z,95.0,CNJ99TX5,2368,MasterCard,30,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
666b238e6fb3b047eb13361b,6101fd978a42543464034f1c,AWAITING REVIEW,Not Applicable,2024-06-13T16:51:33.334000Z,2024-06-13T16:54:13.730000Z,,2024-06-13T16:55:44.936735Z,161.0,CNJ99TX5,1089,Visa,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
666b23abc49fed99770ec770,60d4ecd22def4bbd52671db2,AWAITING REVIEW,Not Applicable,2024-06-13T16:52:07.760000Z,2024-06-13T16:54:01.252000Z,,2024-06-13T16:55:35.750188Z,114.0,CNJ99TX5,4458,MasterCard,53,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,Part-Time
666b23b8c3a08e2d05470ab5,608a0175caaa968e48ae4b6d,AWAITING REVIEW,Not Applicable,2024-06-13T16:52:56.828000Z,2024-06-13T16:59:16.129000Z,,2024-06-13T16:59:16.938028Z,380.0,CNJ99TX5,1583,"MasterCard, Visa",49,Female,Mixed,Dominican Republic,United States,Dominican Republic,Spanish,No,Unemployed (and job seeking)
666b23cd142f7dccb5bc22f9,665c82e2a7a264f14b473f76,AWAITING REVIEW,Not Applicable,2024-06-13T16:52:32.335000Z,2024-06-13T16:59:26.439000Z,,2024-06-13T16:59:26.982875Z,415.0,CNJ99TX5,75,"MasterCard, Visa, American Express",34,Female,Black,Kenya,United States,Kenya,English,Yes,Unemployed (and job seeking)
666b23ecef615aa44d462cad,5d0fc2558cf933001663c77b,AWAITING REVIEW,Not Applicable,2024-06-13T16:53:03.614000Z,2024-06-13T16:56:44.385000Z,,2024-06-13T16:57:54.621669Z,221.0,CNJ99TX5,1161,Visa,41,Female,White,Romania,United States,Romania,Romanian,No,Part-Time
666b2401c7bb53c5cd2582dd,615212aaa4b41922e0765736,AWAITING REVIEW,Not Applicable,2024-06-13T16:53:53.181000Z,2024-06-13T16:57:10.209000Z,,2024-06-13T16:57:56.507885Z,198.0,CNJ99TX5,3504,"Visa, MasterCard",53,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666b24311083364657564a04,63e534e8ae837950bc60d88b,APPROVED,Not Applicable,2024-06-13T16:54:19.521000Z,2024-06-13T16:58:02.623000Z,2024-06-14T10:53:53.399000Z,2024-06-13T16:58:03.322382Z,224.0,CNJ99TX5,1081,"Visa, MasterCard",30,Male,Asian,Vietnam,United States,Vietnam,Vietnamese,DATA_EXPIRED,Full-Time
666b2449fdfd43626c5c5bf0,660b3105e9fe734cad62cc3d,AWAITING REVIEW,Not Applicable,2024-06-13T16:54:37.523000Z,2024-06-13T16:57:33.044000Z,,2024-06-13T16:57:59.880536Z,176.0,CNJ99TX5,364,Visa,32,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666b2454902743c5afe333c8,66645b0197e880abcfe49fa3,APPROVED,Not Applicable,2024-06-13T16:54:48.508000Z,2024-06-13T17:01:45.638000Z,2024-06-14T10:53:53.764000Z,2024-06-13T17:01:46.211761Z,418.0,CNJ99TX5,34,Visa,30,Male,Other,Mexico,United States,Mexico,Spanish,Yes,Full-Time
666b2457c7dfb9acdc034922,6581a22fab9867013d484a43,AWAITING REVIEW,Not Applicable,2024-06-13T16:54:52.101000Z,2024-06-13T16:57:48.037000Z,,2024-06-13T16:58:00.415557Z,176.0,CNJ99TX5,37,MasterCard,42,Female,White,United States,United States,Poland,English,No,Full-Time
666b24671dbf1e595df469e7,65d50ce6bb9fc68ca6a28207,AWAITING REVIEW,Not Applicable,2024-06-13T16:55:07.335000Z,2024-06-13T16:58:32.159000Z,,2024-06-13T16:58:33.298707Z,205.0,CNJ99TX5,39,"Visa, MasterCard, American Express",26,Female,Asian,China,United States,China,Chinese,Yes,Part-Time
666b24a620c98dbc262f6da3,5eb6f666c792cd6143878d27,AWAITING REVIEW,Not Applicable,2024-06-13T16:56:11.540000Z,2024-06-13T17:01:04.131000Z,,2024-06-13T17:01:05.526214Z,293.0,CNJ99TX5,2309,"MasterCard, Visa, Other",67,Female,White,United States,United States,Italy,English,No,Part-Time
666b24adf6b608b6c12aa425,65125837372ffeccb5f91ac4,APPROVED,Not Applicable,2024-06-13T16:56:24.507000Z,2024-06-13T17:01:37.012000Z,2024-06-14T10:53:54.119000Z,2024-06-13T17:01:37.733713Z,313.0,CNJ99TX5,336,Visa,33,Male,Asian,Korea,United States,Korea,Korean,No,Full-Time
666b24b2b4e167296c0c563c,6659ea4de151da871142d130,AWAITING REVIEW,Not Applicable,2024-06-13T16:56:27.770000Z,2024-06-13T17:01:32.481000Z,,2024-06-13T17:01:33.106275Z,305.0,CNJ99TX5,48,"Visa, MasterCard, American Express",66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666b24c432afae9de8d1c45e,5a97668bdbdb470001eec921,AWAITING REVIEW,Not Applicable,2024-06-13T16:56:48.785000Z,2024-06-13T17:02:39.758000Z,,2024-06-13T17:02:40.580553Z,351.0,CNJ99TX5,1448,MasterCard,50,Female,White,United States,United States,United States,English,No,Full-Time
666b24d070a69bdf0ebffaa7,665678571501275d8589d61b,APPROVED,Not Applicable,2024-06-13T16:56:57.123000Z,2024-06-13T17:01:11.301000Z,2024-06-14T10:53:54.452000Z,2024-06-13T17:01:11.842636Z,255.0,CNJ99TX5,53,"Visa, MasterCard, American Express",48,Male,Asian,India,United States,India,Tamil,No,Full-Time
666b24d399d9be9887f25eff,6278856ed61afb01f6e4d0ac,APPROVED,Not Applicable,2024-06-13T16:56:55.764000Z,2024-06-13T16:59:16.886000Z,2024-06-14T10:53:54.775000Z,2024-06-13T16:59:17.611672Z,142.0,CNJ99TX5,3222,"Visa, MasterCard, American Express, Other",51,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
666b24da9f6314491bc4eb61,6657ab55e2efbdc5d85ee6b7,AWAITING REVIEW,Not Applicable,2024-06-13T16:57:04.470000Z,2024-06-13T17:00:47.801000Z,,2024-06-13T17:00:48.298788Z,224.0,CNJ99TX5,58,Visa,42,Female,White,Belarus,United States,Belarus,Russian,No,Full-Time
666b24f6fcea61c2c3931097,6418e8c6ef7880fc4c6de050,APPROVED,Not Applicable,2024-06-13T16:57:32.060000Z,2024-06-13T17:02:41.568000Z,2024-06-14T10:53:55.190000Z,2024-06-13T17:02:42.387314Z,310.0,CNJ99TX5,2079,"Visa, MasterCard, Other",36,Male,White,United States,United States,United States,English,No,Full-Time
666b24f81a3ba705261f4a13,663a5c4feb67b1f2117490e9,AWAITING REVIEW,Not Applicable,2024-06-13T16:57:34.308000Z,2024-06-13T17:01:49.003000Z,,2024-06-13T17:01:49.687642Z,255.0,CNJ99TX5,166,Visa,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
666b24fb3d03256e69a44318,567adef5b7d79a0012b26b95,APPROVED,Not Applicable,2024-06-13T16:57:34.123000Z,2024-06-13T16:59:11.232000Z,2024-06-14T10:53:55.523000Z,2024-06-13T16:59:12.621915Z,98.0,CNJ99TX5,6180,Visa,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
